VerseID,VerseRefID
2384,4720
2384,29339
2384,3237
2384,29519
2384,8582
2384,13685
2384,17017
2384,12551
2384,25866
2384,4196
2384,23061
2384,2919
2384,2422
2384,11248
2384,8936
2384,30542
2384,29925
2384,26632
2384,30135
2384,28469
2384,30699
2384,14275
2384,18698
2384,27061
2384,30214
2384,7333
2384,10762
2384,15328
2384,2295
2384,21123
2384,19091
2384,14599
2384,16577
2384,4155
2384,3283
2384,10617
2384,4847
2384,16171
2384,30552
2384,18845
2384,28802
2384,27261
2384,3852
2384,23920
2384,2851
2384,3347
2384,23318
2384,25461
2384,3967
2384,2881
2384,399
2384,23171
2384,12673
2384,2764
2384,2832
2384,3448
2384,26582
2384,17171
2384,1949
2422,24290
2422,2606
2422,2568
2422,10308
2422,2475
2422,2533
2422,18563
2422,26122
2422,8936
2422,18166
2422,8818
2422,28636
2422,2295
2422,2197
2422,11213
2422,2237
2422,21574
2422,27444
2422,17383
2422,11231
2422,1657
2422,3745
2422,30268
2422,12136
2422,1603
2422,23419
2422,27364
2422,16435
2422,8898
2422,25365
2422,2274
2422,2384
2422,2635
2422,2709
2422,2919
2422,2666
2422,3404
2422,21601
2422,21399
2422,20897
2422,30674
2422,29623
2422,3471
2422,26761
2422,3347
2422,3283
2422,2053
2422,3526
2422,3320
2422,12513
2422,18788
2422,5055
2422,18755
2422,4155
2422,2498
2422,25937
2422,25520
2422,1949
2422,32
2422,19359
2422,30016
2422,21657
2422,399
2422,207
2422,20168
2422,19733
2422,13795
2422,15573
2422,1
2422,25407
2422,28843
2422,5159
2422,1712
2422,19693
2422,2440
2422,2179
2422,23491
2422,5006
2440,1869
2440,30524
2440,459
2440,5978
2440,2475
2440,27587
2440,22254
2440,22650
2440,1891
2440,515
2440,23959
2440,1949
2440,1151
2440,27525
2440,5006
2440,27118
2440,2179
2440,2053
2440,1326
2440,5159
2440,593
2440,22107
2440,20764
2440,6721
2440,1818
2440,2533
2440,18422
2440,6982
2440,18588
2440,19203
2440,22227
2440,22268
2440,9153
2440,12513
2440,18535
2440,2295
2440,27932
2440,11416
2440,15653
2440,11455
2440,22196
2440,9795
2440,3404
2440,9965
2440,11829
2440,1779
2440,9453
2440,28456
2440,7510
2440,22381
2440,4473
2440,28569
2440,6951
2440,22483
2440,30874
2440,5760
2440,139
2440,22210
2440,21990
2440,6547
2440,2028
2440,2115
2440,22169
2440,5188
2440,2498
2440,5730
2440,17226
2440,22964
2440,19268
2440,18616
2440,15115
2440,930
2440,19295
2440,30356
2440,4196
2440,426
2440,19317
2440,4110
2440,19251
2440,4026
2440,18868
2440,15050
2440,22560
2440,15380
2440,20897
2440,12254
2440,15187
2440,22466
2440,22978
2440,15273
2440,5274
2440,1453
2440,694
2440,320
2440,5113
2440,30046
2440,549
2440,300
2440,775
2440,362
2440,24895
2440,3526
2440,1013
2440,22570
2440,19386
2440,22313
2440,19574
2440,8694
2440,10936
2440,30781
2440,5055
2440,2709
2440,14170
2440,2422
2440,28843
2440,30094
2440,7620
2440,12099
2440,6931
2440,14627
2440,1985
2440,5951
2440,13836
2440,20214
2440,22366
2440,7299
2440,21876
2440,1922
2440,5587
2440,20444
2440,8159
2440,19693
2440,23236
2440,24590
2440,4061
2440,29274
2440,23030
2440,24290
2440,10167
2440,16774
2440,16402
2440,497
2440,10121
2440,7907
2440,9220
2440,16492
2440,14440
2440,7562
2440,57
2440,27993
2440,25365
2440,22581
2440,30956
2440,18601
2440,22083
2440,28070
2440,11766
2440,30748
2440,23491
2440,9758
2440,5936
2440,8556
2440,28879
2440,25555
2440,5812
2440,29979
2440,23105
2440,23061
2440,16986
2440,23419
2440,29104
2440,8288
2440,25590
2440,13924
2440,25197
2440,7242
2440,8428
2440,7462
2440,29829
2440,22425
2440,28157
2440,9985
2440,12239
2440,14937
2440,5549
2440,29444
2440,16241
2440,31082
2440,31055
2440,30977
2440,14757
2440,20710
2440,25937
2440,5681
2440,20851
2440,14023
2440,15757
2440,31040
2440,30910
2440,15501
2440,1581
2440,4313
2440,19060
2440,22397
2440,27964
2440,23920
2440,2146
2440,26925
2440,24131
2475,1985
2475,549
2475,2440
2475,362
2475,320
2475,775
2475,300
2475,694
2475,2146
2475,1581
2475,2498
2475,5113
2475,6478
2475,7242
2475,20504
2475,4077
2475,19228
2475,4110
2475,27118
2475,5936
2475,22560
2475,3320
2475,5159
2475,22397
2475,21282
2475,15115
2475,4196
2475,19386
2475,1869
2475,5760
2475,22964
2475,18261
2475,9453
2475,21102
2475,2979
2475,8513
2475,22180
2475,12239
2475,10063
2475,12871
2475,12893
2475,21058
2475,12764
2475,5139
2475,13685
2475,18054
2475,426
2475,15022
2475,16241
2475,20422
2475,18967
2475,5006
2475,23318
2475,14287
2475,16809
2475,18742
2475,22210
2475,14043
2475,14412
2475,2338
2475,30243
2475,8582
2475,18802
2475,4026
2475,2422
2475,2197
2475,15501
2475,399
2475,8987
2475,25690
2475,1603
2475,930
2475,5055
2475,26122
2475,30295
2475,5841
2475,13240
2475,18482
2475,11589
2475,2179
2475,4061
2475,26525
2475,26701
2475,13941
2475,18948
2475,26483
2475,29829
2475,18507
2475,29208
2475,29467
2475,30524
2475,14253
2475,15286
2475,18868
2475,28211
2475,26761
2475,18219
2475,22313
2475,15900
2475,19091
2475,15456
2475,6383
2475,4977
2475,30016
2475,5853
2475,24197
2475,6462
2475,23461
2475,6428
2475,13967
2475,8182
2475,4418
2475,23146
2475,1712
2475,2028
2475,28900
2475,16353
2475,139
2475,459
2475,26728
2475,30356
2475,30626
2475,18899
2475,29910
2475,31055
2475,29790
2475,28861
2475,28843
2475,26046
2475,17902
2475,27964
2475,28157
2475,17784
2475,17831
2475,19693
2475,14862
2475,23001
2475,12513
2475,17771
2475,29965
2475,30699
2475,6656
2475,6886
2475,18755
2475,6374
2475,25590
2475,22914
2475,15397
2475,17687
2475,14120
2475,5812
2475,28879
2475,28569
2475,13469
2475,28667
2475,13110
2498,15900
2498,2440
2498,5159
2498,5188
2498,2422
2498,2028
2498,2179
2498,3203
2498,30214
2498,29718
2498,16903
2498,25303
2498,5760
2498,4026
2498,15523
2498,4110
2498,17656
2498,2475
2498,8987
2498,28049
2498,22666
2498,16233
2498,16343
2498,15850
2498,15286
2498,5055
2498,20356
2498,29208
2498,17902
2498,22313
2498,14333
2498,15805
2498,14770
2498,27964
2498,12513
2498,1581
2498,22570
2498,15744
2498,15795
2498,2115
2498,11829
2498,26046
2498,9389
2498,15397
2498,15551
2498,16322
2498,23491
2498,2146
2498,22650
2498,28024
2498,16198
2498,30542
2498,14061
2498,19733
2498,31055
2498,31040
2498,6478
2498,2053
2498,21990
2498,14781
2498,16142
2498,27364
2498,27061
2498,13088
2498,23284
2498,22686
2498,29274
2498,25197
2498,28157
2498,12298
2498,14023
2498,27993
2498,23729
2498,18563
2498,399
2498,11589
2498,1603
2498,24197
2498,22901
2498,14301
2498,14368
2498,14253
2498,18616
2498,16177
2498,15115
2498,19203
2498,15433
2498,5951
2498,14875
2498,5681
2498,5006
2498,15095
2498,8182
2498,18887
2498,16353
2498,14862
2498,14902
2498,15083
2498,15653
2498,6066
2498,5088
2498,5613
2498,26670
2498,5242
2498,5113
2498,362
2498,6462
2498,6547
2498,6721
2498,10026
2498,6656
2498,11935
2498,10167
2498,5344
2498,11856
2498,23211
2498,28569
2498,18767
2498,17831
2498,12153
2498,22210
2498,3237
2498,15022
2498,30977
2498,4473
2498,5730
2498,3320
2498,28529
2498,22135
2498,30719
2498,4155
2498,19004
2498,9110
2498,12673
2498,12239
2498,28900
2498,18588
2498,3283
2498,27587
2498,27525
2498,1869
2498,27339
2498,24756
2498,3404
2498,1818
2498,25866
2498,21601
2498,24975
2498,4259
2498,8694
2498,7393
2498,3694
2498,18219
2498,25937
2498,25520
2498,5449
2498,7371
2498,2533
2498,1360
2498,26330
2498,26951
2498,4579
2498,4610
2498,930
2498,15261
2498,962
2498,12871
2498,27559
2498,15200
2498,11525
2498,16842
2498,5408
2498,1013
2498,3253
2498,10387
2498,2881
2498,28456
2498,3967
2498,2338
2498,16457
2498,5568
2498,28720
2498,5292
2498,30268
2498,1985
2498,28843
2498,1949
2498,30699
2498,26212
2498,24540
2498,6004
2498,6951
2498,27736
2498,30863
2498,27103
2498,23702
2498,5871
2498,4061
2498,25109
2498,2079
2498,28602
2498,9482
2498,28190
2498,28861
2498,30016
2498,30135
2498,23236
2498,29393
2498,23541
2498,17460
2498,22083
2533,27964
2533,2197
2533,30268
2533,2422
2533,23318
2533,2498
2533,29979
2533,4155
2533,30135
2533,26212
2533,2146
2533,25520
2533,5055
2533,3404
2533,2053
2533,18788
2533,1949
2533,1818
2533,28958
2533,15788
2533,28934
2533,6625
2533,24675
2533,2237
2533,2295
2533,2274
2533,2384
2533,2666
2533,2568
2533,2606
2533,3448
2533,16373
2533,23236
2533,16278
2533,2635
2533,8182
2533,3745
2533,11166
2533,11145
2533,12018
2533,16492
2533,12175
2533,23491
2533,19669
2533,18823
2533,23171
2533,12422
2533,11679
2533,4666
2533,20764
2533,12029
2533,2440
2533,17709
2533,27218
2533,28338
2533,25247
2533,29104
2533,29444
2533,16774
2533,10167
2533,17286
2533,24197
2533,28542
2533,5210
2533,5006
2533,29855
2533,29190
2533,28412
2533,17809
2533,30481
2533,5242
2533,18166
2533,28636
2533,8936
2533,17886
2533,29496
2533,11213
2533,18845
2533,12309
2533,28365
2533,29829
2533,8818
2533,18392
2533,27587
2533,29733
2533,29749
2533,13010
2568,30094
2568,2666
2568,2197
2568,2533
2568,2146
2568,2295
2568,3852
2568,2422
2568,24197
2568,24895
2568,15900
2568,30032
2568,27416
2568,27103
2568,11166
2568,29544
2568,19442
2568,13975
2568,16604
2568,15515
2568,18664
2568,28412
2568,11679
2568,25461
2568,23959
2568,29393
2568,28934
2568,2440
2568,11856
2568,29444
2568,2237
2568,20466
2568,8898
2568,10793
2568,11231
2568,20635
2568,26951
2568,16171
2568,29208
2568,29274
2568,22822
2568,16091
2568,29423
2568,28365
2568,28636
2568,29231
2568,30401
2568,5188
2568,4473
2568,2709
2568,29253
2568,28802
2568,27024
2568,2384
2568,24131
2568,30135
2568,18948
2568,2274
2606,2197
2606,2709
2606,2237
2606,2422
2606,3990
2606,2384
2606,30376
2606,3745
2606,27218
2606,3606
2606,8159
2606,30107
2606,30552
2606,29910
2606,3203
2606,11145
2606,27993
2606,29133
2606,20635
2606,15573
2606,15200
2606,8898
2606,29733
2606,26046
2606,29253
2606,29423
2606,17771
2606,775
2606,29965
2606,57
2606,28843
2606,2533
2606,21479
2606,23091
2606,29467
2606,9852
2606,29829
2606,8936
2606,20278
2606,22924
2606,30699
2606,29393
2606,23236
2606,11455
2606,3448
2606,4246
2606,18948
2606,17525
2606,14693
2606,17741
2606,28542
2606,29519
2606,30770
2606,3941
2606,30781
2606,23920
2606,30066
2606,24895
2606,11734
2606,30401
2606,30829
2606,30243
2606,15413
2606,14237
2606,14082
2606,28802
2606,17495
2606,18845
2606,26122
2606,16278
2606,30032
2606,17886
2635,30107
2635,26259
2635,2709
2635,2274
2635,28247
2635,11248
2635,30243
2635,28118
2635,21574
2635,31055
2635,29997
2635,30401
2635,12980
2635,7242
2635,2197
2635,5188
2635,27218
2635,28365
2635,28396
2635,29925
2635,14275
2635,8936
2635,30581
2635,16604
2635,26787
2635,26632
2635,24056
2635,29765
2635,30699
2635,23061
2635,24975
2635,2384
2635,15510
2635,15261
2635,15413
2635,15328
2635,8898
2635,11231
2635,18281
2635,29496
2635,17525
2635,12239
2635,18054
2635,29231
2635,3606
2635,12203
2635,3990
2635,4246
2635,14089
2635,30481
2635,4448
2635,11679
2635,30874
2635,13469
2635,23702
2635,30094
2635,1657
2635,28879
2635,13391
2635,3967
2635,3745
2635,13110
2635,10456
2635,2237
2635,4259
2635,27118
2635,2422
2635,2533
2635,24197
2635,15900
2635,18948
2635,10966
2635,3694
2635,11166
2635,2338
2635,3572
2635,2832
2635,22857
2635,1818
2666,30107
2666,2533
2666,15428
2666,2197
2666,2422
2666,2295
2666,21554
2666,2237
2666,21574
2666,2919
2666,2568
2666,17886
2666,30699
2666,28602
2666,24197
2666,2338
2666,21159
2666,13506
2666,24756
2666,5912
2666,12309
2666,29339
2666,18802
2666,15328
2666,31055
2666,30376
2666,26761
2666,30674
2666,11231
2666,26483
2666,28365
2666,23674
2666,29164
2666,23381
2666,5472
2666,29393
2666,29104
2666,18845
2666,21601
2666,28268
2666,27993
2666,28879
2666,30066
2666,29965
2666,29910
2666,30781
2666,23070
2666,3694
2666,30094
2666,29997
2666,11145
2666,7562
2666,3745
2666,5242
2666,2709
2666,8936
2666,2274
2666,23236
2666,2606
2666,2384
2666,11213
2666,8987
2666,2635
2666,29829
2666,29872
2666,2146
2666,15573
2666,3825
2666,11284
2666,338
2666,1
2666,8159
2666,11829
2666,12590
2666,6428
2666,2955
2666,10822
2666,14170
2709,3852
2709,1869
2709,3606
2709,2237
2709,2533
2709,2274
2709,1818
2709,2568
2709,2384
2709,30874
2709,3745
2709,2197
2709,3203
2709,2606
2709,3448
2709,30552
2709,26670
2709,30135
2709,30107
2709,30243
2709,30605
2709,2635
2709,29208
2709,30542
2709,29925
2709,23061
2709,30699
2709,14275
2709,29274
2709,23674
2709,28636
2709,28802
2709,23194
2709,2666
2709,2919
2709,18845
2709,26122
2709,14599
2709,17886
2709,30066
2709,24895
2709,2338
2709,26761
2709,28879
2709,28365
2709,29133
2709,2955
2709,28118
2709,2295
2709,28268
2709,26046
2709,18535
2709,4473
2709,15788
2709,30094
2709,30032
2709,5006
2709,17809
2709,24197
2709,28435
2709,5242
2709,2146
2709,3967
2709,21399
2709,18281
2709,30376
2709,31055
2709,29733
2709,3526
2709,28190
2709,1949
2709,5188
2709,2422
2709,8987
2709,30016
2709,27993
2709,14527
2709,26259
2709,29253
2709,23491
2709,15900
2709,26383
2709,30719
2709,30770
2709,23920
2709,26525
2709,29231
2709,26483
2709,21361
2709,26632
2709,14693
2709,15022
2709,26158
2709,8898
2709,29872
2709,22924
2709,29997
2709,21574
2709,14120
2709,17771
2709,1891
2709,30948
2709,11270
2709,17735
2709,2475
2709,22857
2709,11326
2709,3990
2709,15115
2709,4291
2709,28569
2709,15608
2709,12513
2709,14333
2747,2709
2747,2197
2747,26046
2747,2475
2747,3852
2747,2028
2747,2179
2747,2666
2747,2338
2747,3371
2747,28247
2747,81
2747,10822
2747,29306
2747,20897
2747,549
2747,30066
2747,2919
2747,30107
2747,2568
2747,3237
2747,2797
2747,2851
2747,15788
2747,3203
2747,4418
2747,1818
2747,4610
2747,2533
2747,28958
2747,26483
2747,17656
2747,2780
2747,5321
2747,24895
2747,5242
2747,30376
2747,29231
2747,14527
2747,2635
2747,30135
2747,185
2747,23061
2747,28934
2747,2440
2747,5366
2747,23091
2747,2881
2747,2832
2747,11793
2747,18713
2747,4155
2747,28879
2747,29444
2747,4473
2747,2955
2747,18755
2747,28049
2747,3941
2747,27993
2747,21990
2747,30552
2747,4259
2747,21361
2747,18698
2747,22650
2747,11968
2747,30214
2747,57
2747,10936
2747,11326
2747,12673
2747,9343
2747,19029
2747,23920
2747,28826
2747,14693
2747,14875
2747,20606
2747,23461
2747,362
2747,24975
2747,3046
2747,14206
2747,24056
2747,14937
2747,30243
2747,26827
2747,28024
2747,30426
2747,14094
2747,24131
2764,30829
2764,24895
2764,3852
2764,2851
2764,30674
2764,22313
2764,2881
2764,23091
2764,30552
2764,2955
2764,26259
2764,18924
2764,2338
2764,4155
2764,22293
2764,27261
2764,12673
2764,2384
2764,3448
2764,2832
2764,3794
2764,4259
2764,2979
2764,7242
2764,3347
2764,18482
2764,24056
2764,21657
2764,28456
2764,26582
2764,1949
2764,2747
2764,10985
2764,30066
2764,1818
2764,30401
2764,18535
2764,14206
2764,18845
2764,26122
2764,26787
2764,24756
2764,23061
2764,29306
2764,28305
2764,29444
2764,28247
2764,29393
2764,18713
2764,17081
2764,29164
2764,2498
2764,2146
2764,17115
2764,23674
2764,27416
2764,30448
2764,25828
2764,24502
2764,25461
2764,2115
2764,573
2764,5568
2764,28720
2764,3404
2764,11856
2764,30928
2764,23236
2764,29544
2764,11455
2764,24540
2764,12175
2764,21574
2764,3371
2764,4579
2764,16457
2764,81
2764,9605
2764,17886
2764,16278
2764,30032
2764,28118
2780,2338
2780,2053
2780,30135
2780,3825
2780,3371
2780,3852
2780,29467
2780,2881
2780,23091
2780,22425
2780,7056
2780,28049
2780,21632
2780,30542
2780,2747
2780,3237
2780,7104
2780,2179
2780,16577
2780,10936
2780,23047
2780,28879
2780,26998
2780,18713
2780,2919
2780,26951
2780,27024
2780,3203
2780,17771
2780,5710
2780,23635
2780,17046
2780,2797
2780,23541
2780,28070
2780,15900
2780,21361
2780,2955
2780,8987
2780,2851
2780,11968
2780,30401
2780,21601
2780,7242
2780,29104
2780,29910
2780,28247
2780,18823
2780,29231
2780,29133
2780,29208
2780,29306
2780,30107
2780,29253
2780,23194
2780,4579
2780,3347
2780,30748
2780,14206
2780,28569
2780,28118
2780,2979
2780,24010
2780,30426
2780,30214
2780,18698
2780,30376
2780,19424
2780,24056
2780,23874
2780,11326
2780,5760
2780,7510
2780,12495
2780,4291
2780,5242
2780,3404
2780,27444
2780,5321
2780,29749
2780,207
2780,23674
2780,21282
2797,29698
2797,30107
2797,30032
2797,14170
2797,5408
2797,7510
2797,497
2797,4155
2797,30321
2797,2832
2797,3203
2797,28879
2797,2919
2797,28118
2797,30066
2797,12203
2797,2338
2797,2384
2797,3941
2797,2955
2797,21574
2797,3347
2797,18713
2797,21990
2797,2747
2797,30426
2797,4291
2797,30542
2797,3526
2797,3113
2797,5951
2797,3471
2797,29231
2797,15871
2797,26582
2797,2780
2797,2881
2797,15551
2797,30243
2797,2851
2797,3794
2797,3054
2797,12254
2797,5978
2797,30135
2797,22154
2797,28602
2797,5449
2797,4026
2797,2179
2797,29965
2797,3046
2797,14206
2797,30552
2797,29979
2797,28049
2797,2440
2797,29104
2797,30699
2797,11793
2797,29718
2797,23794
2797,8694
2797,8582
2797,4196
2797,4666
2797,2001
2797,3852
2797,4579
2797,10147
2797,4610
2797,3404
2797,18422
2797,28190
2797,27993
2797,1818
2797,19693
2797,57
2797,17784
2797,29133
2797,18482
2797,23194
2797,13924
2797,185
2797,29306
2797,14937
2797,14527
2797,14693
2797,12153
2797,30401
2797,30781
2797,30605
2797,26046
2797,30376
2797,24895
2797,26761
2797,29208
2797,30016
2797,29467
2797,28024
2832,2115
2832,3320
2832,17226
2832,17253
2832,14492
2832,11544
2832,8987
2832,2881
2832,18713
2832,30401
2832,20851
2832,2797
2832,3237
2832,6982
2832,3283
2832,3967
2832,24056
2832,9482
2832,25407
2832,18698
2832,2999
2832,22857
2832,5292
2832,28900
2832,4291
2832,14170
2832,3046
2832,3371
2832,3170
2832,16153
2832,23599
2832,7104
2832,7841
2832,5871
2832,4650
2832,7510
2832,3572
2832,6831
2832,6756
2832,6039
2832,7863
2832,24409
2832,8582
2832,17399
2832,27736
2832,7214
2832,20827
2832,9676
2832,13652
2832,19004
2832,5978
2832,3203
2832,3526
2832,14357
2832,17198
2832,30542
2832,28190
2832,21990
2832,3794
2832,12254
2832,21554
2832,3825
2832,2851
2832,3113
2832,21479
2832,23194
2832,2955
2832,23419
2832,30135
2832,30295
2832,2747
2832,24975
2832,28934
2832,28024
2832,30426
2832,1818
2832,29979
2832,30214
2832,18482
2832,30552
2832,29306
2832,28049
2832,30356
2832,4155
2832,28879
2832,2764
2832,14206
2832,14937
2832,1949
2832,3852
2832,2780
2832,27261
2832,28542
2832,7242
2832,22135
2832,5321
2832,5568
2832,3448
2832,5242
2832,2384
2832,4259
2832,2979
2832,25733
2832,30107
2832,27825
2832,25461
2832,28282
2832,29718
2832,23122
2832,14693
2851,18037
2851,694
2851,27061
2851,22483
2851,29274
2851,18802
2851,18097
2851,29519
2851,14693
2851,26383
2851,17081
2851,19177
2851,22650
2851,3794
2851,22733
2851,2832
2851,2115
2851,18281
2851,31082
2851,17143
2851,3283
2851,19060
2851,23122
2851,2146
2851,5472
2851,22938
2851,17253
2851,19121
2851,20851
2851,22397
2851,22597
2851,13328
2851,515
2851,2797
2851,22789
2851,13438
2851,18788
2851,8288
2851,23236
2851,25733
2851,7462
2851,16542
2851,18713
2851,28469
2851,22666
2851,17656
2851,30542
2851,23491
2851,21282
2851,30552
2851,2498
2851,2747
2851,4579
2851,2338
2851,30812
2851,3203
2851,2666
2851,2295
2851,31019
2851,14452
2851,14184
2851,4196
2851,21601
2851,30243
2851,3113
2851,2780
2851,3745
2851,12673
2851,2955
2851,30135
2851,24540
2851,4155
2851,2764
2851,26259
2851,28542
2851,2979
2851,1818
2851,4259
2851,28456
2851,2881
2851,2709
2851,30401
2851,22857
2851,23070
2851,3371
2851,30376
2851,3347
2851,30066
2851,30032
2851,1949
2851,30094
2851,10617
2851,5188
2851,2919
2851,22135
2851,21554
2851,21657
2851,2635
2851,2274
2851,28918
2851,2384
2851,23381
2851,2999
2851,23599
2851,30107
2851,3170
2881,3283
2881,2832
2881,21657
2881,2851
2881,3113
2881,21479
2881,3347
2881,3825
2881,21601
2881,21361
2881,30107
2881,2747
2881,18698
2881,2797
2881,2780
2881,30376
2881,30214
2881,30174
2881,14693
2881,2338
2881,29083
2881,2764
2881,30448
2881,29164
2881,4259
2881,28542
2881,28268
2881,57
2881,4291
2881,29190
2881,28934
2881,1949
2881,3371
2881,21632
2881,14670
2881,15701
2881,27932
2881,30243
2881,25653
2881,29306
2881,12626
2881,22284
2881,19777
2881,11793
2881,15850
2881,28958
2881,11910
2881,30401
2881,15551
2881,22412
2881,29749
2881,23541
2881,3404
2881,4155
2881,4666
2881,22686
2881,14875
2881,5242
2881,28720
2881,549
2881,2028
2881,2979
2881,1818
2881,22169
2881,3320
2881,22196
2881,20851
2881,19295
2881,18924
2881,17656
2881,3237
2881,22425
2881,2999
2881,23091
2881,25622
2881,18899
2881,18713
2881,28024
2881,25407
2881,27261
2881,28900
2881,28282
2881,29894
2881,3170
2881,28602
2881,399
2881,3253
2881,20531
2881,5292
2881,3046
2881,2384
2881,5760
2881,28118
2881,7242
2881,27901
2881,2115
2881,26259
2881,27444
2881,21282
2881,29208
2881,207
2881,7510
2881,30135
2881,29467
2881,30542
2881,2919
2881,26483
2881,15788
2881,2955
2881,5386
2881,3526
2881,30552
2881,17852
2881,2295
2881,26122
2881,18845
2881,28802
2881,2709
2919,30066
2919,2666
2919,2384
2919,2295
2919,2709
2919,11829
2919,12495
2919,10762
2919,14206
2919,26951
2919,11270
2919,4342
2919,4313
2919,10793
2919,24197
2919,5242
2919,28720
2919,28602
2919,2338
2919,23061
2919,14693
2919,21361
2919,30107
2919,30812
2919,26632
2919,28469
2919,17656
2919,30135
2919,29306
2919,30699
2919,14275
2919,29104
2919,28268
2919,18845
2919,27993
2919,29339
2919,18802
2919,29623
2919,12029
2919,22949
2919,22914
2919,29393
2919,1949
2919,18698
2919,1603
2919,29925
2919,2797
2919,3347
2919,16171
2919,30781
2919,30401
2919,16153
2919,14875
2919,18713
2919,21574
2919,30426
2919,3203
2919,28879
2919,2747
2919,28118
2919,2851
2919,29467
2919,11793
2919,2780
2919,21632
2919,28049
2919,21990
2919,29231
2919,29979
2919,30243
2919,2764
2919,185
2919,26761
2919,2881
2919,28365
2919,29363
2919,3113
2919,28070
2919,28247
2919,30032
2919,17046
2919,26046
2919,29718
2919,27061
2919,19669
2919,18924
2919,28569
2919,30448
2919,29164
2919,3694
2919,2979
2919,30376
2919,30552
2919,7242
2919,26259
2919,29083
2919,21657
2919,1818
2919,29997
2919,17171
2919,28900
2919,17477
2919,4291
2919,29698
2919,29790
2919,28918
2919,29765
2919,5210
2919,21704
2919,29496
2919,3967
2919,29872
2919,8772
2919,7562
2919,5006
2955,3825
2955,2919
2955,3113
2955,3170
2955,21574
2955,24197
2955,28879
2955,2797
2955,30135
2955,30032
2955,30066
2955,2338
2955,3203
2955,30426
2955,30107
2955,3404
2955,12254
2955,18713
2955,3046
2955,12153
2955,28118
2955,29910
2955,30401
2955,30781
2955,1818
2955,2764
2955,2179
2955,4110
2955,2851
2955,2028
2955,1949
2955,8987
2955,4196
2955,4155
2955,2709
2955,5730
2955,12495
2955,11270
2955,10793
2955,7278
2955,2747
2955,29979
2955,17046
2955,14693
2955,18924
2955,2780
2955,18767
2955,30243
2955,29306
2955,4579
2955,29083
2955,26259
2955,2881
2955,29467
2955,28049
2955,29231
2955,18638
2955,24975
2955,30448
2955,29045
2955,10985
2955,338
2955,5449
2955,11284
2955,24590
2955,25993
2955,26998
2955,5188
2955,15002
2955,24895
2955,6886
2955,399
2955,6656
2955,24056
2955,9343
2955,10063
2955,15200
2955,30770
2955,11326
2955,362
2955,30812
2955,1581
2955,10936
2955,14184
2955,81
2955,12099
2979,30829
2979,16278
2979,4491
2979,2635
2979,3371
2979,4196
2979,2384
2979,30107
2979,11734
2979,2422
2979,3203
2979,3694
2979,19121
2979,2274
2979,20012
2979,2709
2979,19733
2979,2179
2979,9186
2979,19409
2979,5006
2979,2295
2979,1657
2979,2606
2979,5366
2979,5242
2979,2955
2979,24895
2979,10762
2979,27061
2979,10793
2979,11017
2979,7333
2979,9535
2979,18219
2979,8159
2979,28569
2979,20897
2979,15328
2979,18414
2979,18698
2979,426
2979,4313
2979,12871
2979,3347
2979,30214
2979,2338
2979,26582
2979,2028
2979,26632
2979,2919
2979,29651
2979,21159
2979,7278
2979,7242
2979,18638
2979,21554
2979,14514
2979,23419
2979,12893
2979,26670
2979,15900
2979,1891
2979,5760
2979,14616
2979,30448
2979,27178
2979,10456
2979,25197
2979,6428
2979,3794
2979,4259
2979,5812
2979,4110
2979,3825
2979,5978
2979,3054
2979,3606
2979,8694
2979,22581
2979,21058
2979,2475
2979,25303
2979,28802
2979,23347
2979,27261
2979,19825
2979,17286
2979,21601
2979,29306
2979,29894
2979,22135
2979,2780
2979,29765
2979,29733
2979,18166
2979,16956
2979,3320
2979,2999
2979,30376
2979,19317
2979,20978
2979,24197
2979,11829
2979,19386
2979,12495
2979,12513
2979,29605
2979,23105
2979,5527
2979,11525
2979,27628
2979,18967
2979,2764
2979,2851
2979,2881
2979,26158
2979,399
2979,320
2979,28542
2979,4061
2979,29274
2979,24290
2979,2440
2979,23236
2979,24590
2979,28879
2979,30401
2979,18713
2979,20851
2979,20531
2979,26046
2979,19295
2979,19091
2979,17656
2979,22210
2979,29444
2979,23091
2979,5568
2979,30066
2979,7214
2979,23491
2979,22964
2999,5292
2999,23635
2999,30107
2999,28282
2999,29749
2999,21739
2999,30243
2999,20531
2999,24465
2999,27261
2999,16435
2999,28900
2999,13941
2999,5344
2999,5088
2999,27525
2999,16640
2999,29855
2999,27964
2999,23318
2999,15573
2999,29894
2999,13738
2999,17253
2999,29423
2999,30502
2999,25590
2999,18899
2999,18924
2999,25247
2999,29496
2999,29306
2999,28529
2999,18698
2999,22210
2999,27444
2999,2832
2999,30626
2999,29164
2999,27628
2999,30295
2999,31055
2999,17226
2999,16241
2999,16749
2999,2881
2999,20422
2999,13836
2999,22733
2999,29925
2999,13506
2999,13795
2999,20082
2999,23959
2999,22196
2999,19029
2999,27932
2999,27993
2999,9319
2999,25461
2999,185
2999,29231
2999,17908
2999,15523
2999,30995
2999,29274
2999,26122
2999,29623
2999,18305
2999,9985
2999,14105
2999,30674
2999,29872
2999,23284
2999,30552
2999,28305
2999,30032
2999,30214
2999,1779
2999,23194
2999,24217
2999,18322
2999,18054
2999,3237
2999,28720
2999,30542
2999,2028
2999,14693
2999,3170
2999,30135
2999,4291
2999,3113
2999,30812
2999,27706
2999,26632
2999,4666
2999,23061
2999,3203
2999,30426
2999,22857
2999,29519
2999,26259
2999,25622
2999,14043
2999,2851
2999,29910
